ts,profile,severity,category,event,symbol,operation_id,signal_id,order_id,exception_type,error_code,message,reason,retryable,attempt,hostname,dry_run
1779556008,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779469577&to=1779555977&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.com,0
1779556040,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779469609&to=1779556009&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779556139,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.vn: htx POST https://api.hbdm.vn/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T17%3A08%3A30&Signature=ylMqepOYg18B%2B%2FsnTkFERIbDwflEjICTuvTOkpwvoaM%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779556299,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779469868&to=1779556268&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.vn,0
1779556330,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779469899&to=1779556299&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.com,0
1779556362,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779469931&to=1779556331&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.vn,0
1779556394,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779469963&to=1779556363&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779556492,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.com: htx POST https://api.hbdm.com/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T17%3A14%3A23&Signature=%2BZfcdOTZxhlScE%2FyYuby38qiaZo7xDrz%2BLQFrU4VaA4%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779556651,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779470221&to=1779556621&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.com,0
1779556683,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779470252&to=1779556652&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.vn,0
1779556714,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779470284&to=1779556684&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.com,0
1779556747,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779470316&to=1779556716&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779556847,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.vn: htx POST https://api.hbdm.vn/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T17%3A20%3A17&Signature=rPA8AJzPOsdts%2BDdUvrOwWtXXo1vbVoMbHJfoC6RUmQ%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779557006,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779470576&to=1779556976&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.vn,0
1779557037,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779470607&to=1779557007&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.com,0
1779557069,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779470638&to=1779557038&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.vn,0
1779557101,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779470671&to=1779557071&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779557201,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.com: htx POST https://api.hbdm.com/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T17%3A26%3A11&Signature=0lwFPjVGLVbPV%2F%2FB0P8WUDHOV0JcUVquN7GR02QtViU%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779557361,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779470930&to=1779557330&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.com,0
1779557392,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779470961&to=1779557361&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.vn,0
1779557424,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779470993&to=1779557393&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.com,0
1779557456,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779471025&to=1779557425&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779557556,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.vn: htx POST https://api.hbdm.vn/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T17%3A32%3A07&Signature=W2OVEmAy0rh13rV7zIjBtp6YbbfV9z8MGHU3vbkj%2BiY%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779557716,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779471285&to=1779557685&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.vn,0
1779557747,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779471317&to=1779557717&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.com,0
1779557779,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779471348&to=1779557748&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.vn,0
1779557811,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779471380&to=1779557780&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779557911,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.com: htx POST https://api.hbdm.com/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T17%3A38%3A01&Signature=JrHKJPh7552%2FBN0eiOKt93Bqlh3hbmaiWv9y9dtzCu0%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779558070,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779471639&to=1779558039&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.com,0
1779558101,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779471670&to=1779558070&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.vn,0
1779558133,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779471702&to=1779558102&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.com,0
1779558165,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779471734&to=1779558134&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779558264,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.vn: htx POST https://api.hbdm.vn/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T17%3A43%3A55&Signature=Yu85X%2B0P9EjjGNFdrov3WYv1a8xdSj%2F1BXWIPEfmIBo%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779558424,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779471994&to=1779558394&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.vn,0
1779558455,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779472025&to=1779558425&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.com,0
1779558488,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779472056&to=1779558456&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.vn,0
1779558520,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779472089&to=1779558489&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779558619,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.com: htx POST https://api.hbdm.com/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T17%3A49%3A49&Signature=Q5BI219XIb9h%2BRPBqkcPeOO2Efug%2F12Qm8s5XTArmd4%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779558779,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779472348&to=1779558748&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.com,0
1779558810,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779472379&to=1779558779&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.vn,0
1779558841,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779472411&to=1779558811&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.com,0
1779558874,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779472443&to=1779558843&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779558973,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.vn: htx POST https://api.hbdm.vn/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T17%3A55%3A43&Signature=PO%2B1BnUYSn9zm4tZY5cODfJBfK%2ByvaEOrZxIMJTjf0M%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779559164,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779472733&to=1779559133&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.vn,0
1779559195,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779472764&to=1779559164&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.com,0
1779559227,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779472796&to=1779559196&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.vn,0
1779559259,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779472828&to=1779559228&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779559358,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.com: htx POST https://api.hbdm.com/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T18%3A02%3A08&Signature=LcBmGeBQCumJS38NqloddFnv%2F8H4%2FTqDdD0fN1Df4xU%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779559517,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779473086&to=1779559486&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.com,0
1779559548,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779473117&to=1779559517&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.vn,0
1779559580,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779473149&to=1779559549&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.com,0
1779559612,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779473181&to=1779559581&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779559712,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.vn: htx POST https://api.hbdm.vn/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T18%3A08%3A02&Signature=h2YBRMJCuC9x2lX865AQagYe3p3ChHjN0lU8wHgV1dE%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779559745,short,warning,network,state_exchange_mismatch,TAO/USDT:USDT,,,1507836815590322176,RequestTimeout,,Cancel failed for TAO/USDT:USDT order 1507836815590322176: htx POST https://api.hbdm.com/linear-swap-api/v1/swap_cross_cancel?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T18%3A08%3A35&Signature=ib%2FLd%2FQkHXNleRFce5NPqEhUbSbjwvNrsSgk3%2Fp3Nn8%3D,cancel_failed,1,,,0
1779559777,short,error,api,reduce_only_violation_prevented,ETHFI/USDT:USDT,,,,,,Buy reduce-only order failed for ETHFI/USDT:USDT: htx POST https://api.hbdm.com/linear-swap-api/v1/swap_cross_order?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T18%3A09%3A07&Signature=pSM1pKIz8JSveMfTeQOrgprEma6jCGpMfkrOHOFV0Ls%3D,exit_order_rejected,0,,,0
1779559934,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779473503&to=1779559903&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.vn,0
1779559965,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779473535&to=1779559935&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.com,0
1779559997,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779473566&to=1779559966&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.vn,0
1779560029,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779473598&to=1779559998&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779560128,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.com: htx POST https://api.hbdm.com/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T18%3A14%3A59&Signature=m2K4mxiwkyzIiMUlu9TdV8pENEN4iOSkRZZdD71M35k%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779560161,short,error,api,reduce_only_violation_prevented,TAO/USDT:USDT,,,,,,Buy reduce-only order failed for TAO/USDT:USDT: htx POST https://api.hbdm.vn/linear-swap-api/v1/swap_cross_order?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T18%3A15%3A32&Signature=wQRaLnHjlq%2BPaW%2Bh0mUZGvY2sZq9q9pctZ45VePvj%2F0%3D,exit_order_rejected,0,,,0
1779560320,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779473889&to=1779560289&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.com,0
1779560351,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779473920&to=1779560320&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.vn,0
1779560383,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779473952&to=1779560352&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.com,0
1779560415,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779473984&to=1779560384&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779560515,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.vn: htx POST https://api.hbdm.vn/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T18%3A21%3A25&Signature=O5ewZuKVpVMcam9TGY5ip7SvRhjg6pzc8jckxoFnDKA%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
1779560675,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 1/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779474244&to=1779560644&contract_code=BTC-USDT,ohlcv_network_retry,1,1,api.hbdm.vn,0
1779560706,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 2/4 via api.hbdm.com: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779474276&to=1779560676&contract_code=BTC-USDT,ohlcv_network_retry,1,2,api.hbdm.com,0
1779560738,short,warning,network,signal_invalid,BTC/USDT:USDT,,,,RequestTimeout,,Transient HTX public API failure while fetching candles for BTC/USDT:USDT; retry 3/4 via api.hbdm.vn: htx GET https://api.hbdm.vn/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779474307&to=1779560707&contract_code=BTC-USDT,ohlcv_network_retry,1,3,api.hbdm.vn,0
1779560770,short,warning,api,signal_invalid,BTC/USDT:USDT,,,,,,BTC benchmark candles unavailable: htx GET https://api.hbdm.com/linear-swap-ex/market/history/kline?period=1min&size=1441&from=1779474339&to=1779560739&contract_code=BTC-USDT,benchmark_unavailable,0,,,0
1779560870,short,warning,network,state_exchange_mismatch,,,,,,,Transient HTX private API failure while fetching bulk open orders; retry 1/4 via api.hbdm.com: htx POST https://api.hbdm.com/linear-swap-api/v1/swap_cross_openorders?AccessKeyId=52ba2d61-vqgdf4gsga-26f3d107-53beb&SignatureMethod=HmacSHA256&SignatureVersion=2&Timestamp=2026-05-23T18%3A27%3A20&Signature=gF%2FL2%2FTEO3T6QcUaijgroKTaFYp45zAYDDJ3Uzm8DQQ%3D,bulk_open_orders_fetch_failed_network_retry,0,,,0
